__OBJECTID,AI ID,AI Name,SI County,Not/Com#,SI Decription,Regulatory Desc,Site Status,Closure Option,Closure Dt,Longitude,Latitude,SI Addr Line 1,SI Addr Line 2,Superfund Site Type,Risk Score,x,y
638,47642,KY Dept of Transportation,Franklin,121115,DOT WILKINSON BOULEVARD COMPLEX; Closed under Management Option B 1/21/2016,State Superfund,Managed,Option B Contained/Managed,01/21/2016,-84.85689,38.2182,1231 WILKINSON BLVD,,Chlorinated Solvent Sites,75,-84.85689004401,38.2182000159752
639,5130,Nashville Wire Products Co,Franklin,20540,SOUTHERN MOLDINGS,State Superfund,Active,,,-84.7966,38.1744,616 Industrial Park Road,,Chlorinated Solvent Sites,25,-84.7965999730424,38.1743999777282
640,1392,Washington Penn Plastic Co Inc - Frankfort Plastics,Franklin,8558,FRANKFORT PLASTICS  08/13/2003:  Previously it was managed. They took remedial actions and now the levels are acceptable. Hence no further action is needed.,Petroleum Cleanup,Closed,Option A No Action Necessary,08/13/2003,-84.8067,38.17631,290 Chenault Road,,Chlorinated Solvent Sites,25,-84.8067000012764,38.1763099993941
641,47650,Midway Fabricating,Fulton,35557,"MIDWAY FABRICATING, JIM EMILLY",State Superfund,Active,,,-88.89194,36.50944,801 W HIGHLAND DR,,Chlorinated Solvent Sites,50,-88.8919400321038,36.5094400151221
642,1512,CTNA Manufacturing LLP,Graves,20320,GENERAL TIRE LANDFILL / GENERAL TIRE,State Superfund,Active,,,-88.63556,36.79111,ONE GENERAL ST,,Chlorinated Solvent Sites,25,-88.6355600415323,36.7911099710566
643,9809,Mayfield Printing Co,Graves,15498,MAYFIELD PRINTING CO.,State Superfund,Active,,,-88.66853,36.73545,"223 SUTTON LANE, SOUTH",,Chlorinated Solvent Sites,50,-88.66853000909,36.7354499961842
644,1579,Robert Bosch Tool Corporation - Leitchfield,Grayson,Phase II Assessment,Robert Bosch Tool Corp. Leitchfield,State Superfund,Active,,,-86.28429,37.49039,410 Embry Drive,,Chlorinated Solvent Sites,25,-86.2842900336047,37.4903899909522
645,51827,Jeff Meade Landfill,Greenup,20339,JEFF MEADE LANDFILL- PCB removal & earthwork-closed option C.,State Superfund,Closed,Option C Restored,01/13/2005,-82.78464,38.50158,HC 66 BOX 1114,,Chlorinated Solvent Sites,100,-82.7846399972649,38.5015799926767
646,1589,Veolia North America Regeneration Services LLC,Greenup,20449,AMETEK/AVI MICROFOAM (Closed:  Contained/Managed),State Superfund,Managed,Option B Contained/Managed,12/18/1995,-82.78956,38.55534,400 Harris Road,,Chlorinated Solvent Sites,100,-82.7895599802445,38.5553400187133
647,1589,Veolia North America Regeneration Services LLC,Greenup,41160,ASTRO-VALCOUR (Closed:  No Action Necessary),State Superfund,Closed,Option A No Action Necessary,02/16/2001,-82.78934,38.55532,HC66 400 Harris Rd,,Chlorinated Solvent Sites,100,-82.7893399828314,38.5553199977907
648,38291,Cooper Industries - Bussman Division,Hardin,104731,"THOROUGHBRED CATALOGS, INC former COOPER - BUSSMANN FACILITY (Closed:  Contained/Managed)",State Superfund,Managed,Option B Contained/Managed,10/24/2002,-85.88222,37.68333,301 College Street Road,,Chlorinated Solvent Sites,25,-85.8822200126133,37.6833299721091
649,38296,Elizabethtown Laundry & Dry Cleaners,Hardin,Dry Cleaners,Elizabethtown Laundry & Dry Cleaners,State Superfund,Active,,,-85.86987,37.70469,611 W. Poplar Street,,Chlorinated Solvent Sites,50,-85.8698699740872,37.7046899973999
650,47681,Kentucky Industrial Haulers Landfill,Hardin,20350,Ky Industrial Haulers Landfill/Sinkhole Disposal,State Superfund,Active,,,-85.84139,37.68222,Steel Dr,,Chlorinated Solvent Sites,100,-85.8413899659825,37.6822199919294
651,1692,Robert Bosch Tool Corp - Elizabethtown Plant,Hardin,98679,VERMONT AMERICAN CORPORATION - MAGNA DIVISION,State Superfund,Active,,,-85.88944,37.68556,1001 WEST PARK ROAD,,Chlorinated Solvent Sites,25,-85.8894400420463,37.6855599775145
652,1665,The Gates Corp,Hardin,35826,LANGLEY DUMP / GATES RUBBER COMPANY (Closed:  Contained/Managed),State Superfund,Managed,Option B Contained/Managed,06/01/2000,-85.78583,37.735,300 College Street Road,,Chlorinated Solvent Sites,25,-85.7858299741435,37.7349999802901
653,1707,National Electric Coil,Harlan,20377,(CERCLIS ID KYD985069954) NATIONAL ELECTRIC COIL  Pump and treat VOC plume.,Federal Superfund,Active,,,-83.37121,36.84394,OLD HWY 119,,Chlorinated Solvent Sites,75,-83.371209963896,36.8439399837151
654,1753,Bundy Corp,Harrison,37871,BUNDY CORPORATION / BUNDY TUBING lead dross area (managed),State Superfund,Managed,Option B Contained/Managed,01/04/2018,-84.31556,38.39233,HWY 356,,Chlorinated Solvent Sites,25,-84.315560043571,38.3923299845734
655,38468,Brenntag Mid-South Inc,Henderson,47913,P B & S CHEMICAL/BRENNTAG MID-SOUTH,State Superfund,Active,,,-87.65167,37.80389,"1405 HWY 136 W, PO BOX 20",,Chlorinated Solvent Sites,100,-87.6516699858061,37.8038900042719
656,1802,Sunspring America,Henderson,20391,GAMCO / GAMCO PRODUCTS (OLD FACILITY),State Superfund,Closed,Option A No Action Necessary,04/26/2011,-87.57653,37.83967,1105 Fifth St,,Chlorinated Solvent Sites,25,-87.5765300445399,37.8396699703569
657,80908,Glitterwrap Inc,Hopkins,,Glitterwrap / York International,State Superfund,Active,,,-87.48148,37.34838,575 Island Park Dr,,Chlorinated Solvent Sites,25,-87.4814800229794,37.3483800280875
658,44835,York International,Hopkins,114792,YORK INTERNATIONAL,Federal Superfund,Active,,,-87.48472,37.35278,1000 ISLAND FORD ROAD,,Chlorinated Solvent Sites,25,-87.4847199767146,37.3527799869401
659,44835,York International,Hopkins,41816,YORK INTERNATIONAL (Closed:  Restored),State Superfund,Closed,Option C Restored,06/08/1998,-87.48297,37.34946,1000 Island Ford Road,,Chlorinated Solvent Sites,25,-87.4829699687096,37.3494599931779
660,47796,AAF International Reed Plant,Jefferson,Degreasing Operations,AMERICAN AIR FILTER - groundwater plume on the site resulting from historic releases from the facility's degreasing ""dip tank"".,State Superfund,Active,,,-85.76143,38.20485,215 CENTRAL AVE,,Chlorinated Solvent Sites,25,-85.7614300242278,38.2048499845547
661,51721,American Standard Inc,Jefferson,12224,AMERICAN STANDARD (Closed:  Contained/Managed),State Superfund,Managed,Option B Contained/Managed,05/14/2004,-85.7675,38.22222,620 West Shipp Street,,Chlorinated Solvent Sites,25,-85.7675000304341,38.2222199751688
662,50253,Antec,Jefferson,referred,ANTEC referred HWB closed,State Superfund,Closed,Option A No Action Necessary,05/17/2004,-85.74294,38.22964,721 Bergman Avenue,,Chlorinated Solvent Sites,25,-85.7429400007347,38.2296400133852
663,51803,Aramark,Jefferson,20387,ARAMARK / ARATEX/SERVISCO,State Superfund,Closed,Option A No Action Necessary,07/07/2016,-85.75,38.24056,919 SOUTH FLOYD STREET,,Chlorinated Solvent Sites,100,-85.7500000402157,38.240559984261
664,47822,AST - Acme Fisher Tank Linings,Jefferson,44295,ACME FISHER TANK LININGS / BROADWAY RUBBER CORP.,State Superfund,Active,,,-85.77393,38.24649,728 South 13th Street,,Chlorinated Solvent Sites,50,-85.7739299915748,38.2464899928284
665,136760,Beecher Terrace East,Jefferson,Former dry cleaners,Beecher Terrace,State Superfund,Active,,,-85.76723,38.25334,434 S 10th St,,Chlorinated Solvent Sites,50,-85.7672299968597,38.2533399682663
666,47836,Beha Cleaners,Jefferson,20402,BEHA CLEANERS / BEHA DRY CLEANERS,State Superfund,Active,,,-85.60709,38.24931,7907 SHELBYVILLE RD,,Chlorinated Solvent Sites,50,-85.6070900261056,38.2493100183648
667,1996,Cissell Manufacturing Co,Jefferson,36158,CISSELL MANUFACTURING (Closed:  Contained/Managed),State Superfund,Managed,Option B Contained/Managed,05/15/2003,-85.75361,38.24222,831 South First Street,,Chlorinated Solvent Sites,50,-85.7536100100165,38.2422199923415
668,50500,Clark & Riggs,Jefferson,,Commercial Lithographing (Closed: Managed 1/8/2009),State Superfund,Managed,Option B Contained/Managed,01/08/2009,-85.77948,38.25719,1705 W Jefferson St.,,Chlorinated Solvent Sites,50,-85.7794799630631,38.2571900314756
669,51724,Deasy Auto Parts,Jefferson,15697,DEASY AUTO PARTS,State Superfund,Active,,,-85.83949,38.1979,4400 CANE RUN ROAD,,Chlorinated Solvent Sites,25,-85.8394900291566,38.1978999944644
670,48931,Dupont Performance Elastomers LLC,Jefferson,49915,DUPONT DIELASTOMERS (Closed:  No Action Necessary),State Superfund,Closed,Option A No Action Necessary,05/02/2001,-85.84014,38.21184,4242 CAMPGROUND RD,,Chlorinated Solvent Sites,25,-85.8401399602647,38.2118399671498
671,2024,Eckart America Corp,Jefferson,35385,(Managed: Option B) Reynolds Metals (Expansion Area - Former Plant #3),State Superfund,Managed,Option B Contained/Managed,11/07/2014,-85.83826,38.21564,4101 CAMPGROUND RD,,Chlorinated Solvent Sites,25,-85.8382599660381,38.2156399992424
672,104083,EIS Inc,Jefferson,Chlorinated VOCs,541 Industry Rd / Exeter Group,State Superfund,Active,,,-85.77019,38.21999,541 Industry Rd,,Chlorinated Solvent Sites,25,-85.7701900355524,38.2199899697592
673,48201,Former Trailmobile,Jefferson,Historical Ops,(Closed: No action necesarry 12/22/08) Chlorinated solvent g.w. contamination,State Superfund,Closed,Option A No Action Necessary,12/22/2008,-85.75104,38.19954,3000 Crittenden Drive,,Chlorinated Solvent Sites,25,-85.7510400198201,38.1995400093705
674,47948,Henry Vogt Machine Co,Jefferson,50412,HENRY VOGT- Managed 1/12/2012,State Superfund,Managed,Option B Contained/Managed,01/12/2012,-85.771,38.23369,1000 W ORMSBY,Box 1918,Chlorinated Solvent Sites,25,-85.7709999566126,38.2336900349337
675,51790,Holiday Cleaners,Jefferson,58170,HOLIDAY CLEANERS (Closed:  No Action Necessary),State Superfund,Closed,Option A No Action Necessary,01/17/2002,-85.63396,38.2816,4820 US Highway 42,,Chlorinated Solvent Sites,50,-85.6339599837265,38.2815999840363
676,124618,Holiday Inn Express,Jefferson,Dry Cleaning,Quick Clean Self-Serve Laundry (Holiday Inn Express),State Superfund,Active,,,-85.76393,38.25556,800 W Market St,,Chlorinated Solvent Sites,50,-85.7639300356635,38.2555599924199
677,47968,Jaggers Equipment Co Inc,Jefferson,52184 Degreasing Ops,(Closed : Managed 10/25/1999) JAGGERS EQUIPMENT CO.  - degreasing operations resulted in soil & groundwater contamination.  Soil contamination excavated; management plan approved for continued groundwater monitoring & land/groundwater use restrictions in a deed restriction. Site was razed during early 2000s & purchased by UPS for use as parking lot.,State Superfund,Managed,Option B Contained/Managed,10/25/1999,-85.73077,38.15798,1903 Fern Valley Road,,Chlorinated Solvent Sites,25,-85.7307699845916,38.1579800034509
678,51823,Jefferson Self Storage LLC,Jefferson,44587,BULK TERMINALS,State Superfund,Active,,,-85.67935,38.15132,6501 GEIL LN,,Chlorinated Solvent Sites,25,-85.679349968571,38.1513199773625
679,47986,John Cope the Cleaner,Jefferson,Dry cleaning; gas station,John Cope the Cleaner - dry cleaners and former gas station,State Superfund,Closed,Option A No Action Necessary,04/28/2009,-85.59953,38.16474,5524 Bardstown Rd,,Chlorinated Solvent Sites,50,-85.5995299843375,38.1647399969344
680,53169,Kentucky Association of Electric Cooperatives Inc,Jefferson,115700,(Closed 9/9/2010 No action necessary) ENRO SHIRT FACILITY- BRICKYARD PARK,State Superfund,Closed,Option A No Action Necessary,09/09/2010,-85.68101,38.1903,4300 Champions Trace Lane,Box 32170,Chlorinated Solvent Sites,25,-85.6810099653845,38.1902999976712
681,52497,Kims Valley Station Laundry & Dry Cleaners,Jefferson,103798,Kims Valley Station Laundry and Dry Cleaners - initially came to the Branch as ""Proposed Wal*Mart"".,State Superfund,Active,,,-85.87178,38.0989,10631 DIXIE HIGHWAY,,Chlorinated Solvent Sites,50,-85.8717799720443,38.0988999846962
682,126968,Kings Cleaners,Jefferson,Dry Cleaners,Kings Cleaners / Barbees Cleaners property,State Superfund,Active,,,-85.77956,38.25722,211 S 18th St,,Chlorinated Solvent Sites,50,-85.7795600029549,38.2572200106467
683,51761,Kroger Fuel L-327,Jefferson,32725,KROGER (Closed:  Restored),Petroleum Cleanup,Closed,Option C Restored,11/27/1995,-85.79738,38.24809,BROADWAY & 28TH STREET,,Chlorinated Solvent Sites,75,-85.7973799730776,38.2480899702108
684,2098,KY Plating Co Inc,Jefferson,44638,KENTUCKY PLATING,State Superfund,Managed,Option B Contained/Managed,01/28/2014,-85.74774,38.25529,214 E MAIN ST,,Chlorinated Solvent Sites,25,-85.7477399687924,38.2552900321886
685,46333,Lees Lane Landfill,Jefferson,20343,delisted (CERCLIS ID KYD980557052) LEE'S LANE LANDFILL,Federal Superfund,Active,,,-85.8694,38.1857,LEES LANE AT OHIO RIVER,,Chlorinated Solvent Sites,100,-85.8693999755306,38.185699993373
686,48017,Liquid Transporters Inc,Jefferson,53360,TRIMAC TRANSPORTATION,State Superfund,Active,,,-85.66727,38.15637,1292 FERN VALLEY RD,,Chlorinated Solvent Sites,25,-85.6672699636193,38.1563699919024
687,51784,Louisville Distilling Company,Jefferson,34565,VERMONT AMERICAN/500 ASSOCIATES,State Superfund,Active,,,-85.743,38.25472,500 E MAIN ST,,Chlorinated Solvent Sites,25,-85.7430000081957,38.2547199874438
688,43270,Louisville Forge & Gear Works Inc,Jefferson,42422 - Historical Ops,(Closed: Managed 1-14-2011) LOUISVILLE FORGE AND GEAR; LRAA owned portions,State Superfund,Managed,Option B Contained/Managed,01/14/2011,-85.74224,38.17347,5005 CRITTENDEN DR,"(former address, its now under the West",Chlorinated Solvent Sites,25,-85.7422400334654,38.1734699830731
689,43270,Louisville Forge & Gear Works Inc,Jefferson,Historical ops,(Closed: Managed 12/15/2010) Fmr Louisville Forge & Gear site- UPS owned portion,State Superfund,Managed,Option B Contained/Managed,12/15/2010,-85.73952,38.17234,5005 Crittenden Drive,,Chlorinated Solvent Sites,25,-85.7395200246166,38.1723399766346
690,53317,Louisville Gas & Electric,Jefferson,20499,LG&E SEVENTH AND ORMSBY STREET (MGP),State Superfund,Active,,,-85.76676,38.24673,701 S 9TH ST,,Chlorinated Solvent Sites,25,-85.7667599983031,38.2467300022633
691,47839,Lubrizol Advanced Materials Inc,Jefferson,50071,"B. F. GOODRICH, SUSAN CLARK (Closed:  No Action Necessary)",State Superfund,Closed,Option A No Action Necessary,12/31/2000,-85.82722,38.22222,BELLS LN,,Chlorinated Solvent Sites,25,-85.8272200305224,38.2222199751688
692,2135,Marathon Ashland Petroleum LLC,Jefferson,20395,MARATHON ASPHALT TERMINAL (closed referred),Petroleum Cleanup,Closed,Referred,12/20/2017,-85.90139,38.12931,8600 CANE RUN RD,,Chlorinated Solvent Sites,75,-85.9013899709449,38.1293100106162
693,48074,Miracle Dry Cleaners,Jefferson,Dry Cleaner,Miracle Dry Cleaners,State Superfund,Active,,,-85.72339,38.24012,1023 Bardstown Rd,,Chlorinated Solvent Sites,50,-85.7233899652065,38.2401199995664
694,47879,MTH Enterprises Inc,Jefferson,51844,COMMONWEALTH CLEANERS (closed restored). ert report indicates one sample was above levels while all others below. after nearly 20 years the material would have degraded.,State Superfund,Closed,Option A No Action Necessary,02/23/1999,-85.58017,38.2688,9303 NEW LAGRANGE RD,,Chlorinated Solvent Sites,25,-85.5801700323233,38.2688000038416
695,10968,National Uniform Service,Jefferson,41659,NATIONAL UNIFORM SERVICES/G&K SERVICES,State Superfund,Closed,Non-Incident,04/04/2005,-85.77348,38.24555,836 S. 12TH ST,,Chlorinated Solvent Sites,50,-85.773480025449,38.2455499835196
696,10968,National Uniform Service,Jefferson,122913,NATIONAL LINEN SERVICE 839 SOUTH 12TH STREET,State Superfund,Active,,,-85.77342,38.24433,839 SOUTH 12TH STREET,,Chlorinated Solvent Sites,50,-85.773420017988,38.2443300133554
697,5685,Park Du Valle,Jefferson,50663,PARK DUVALL PROJECT,State Superfund,Active,,,-85.80649,38.22682,2964 - 3002 WILSON AVE,,Chlorinated Solvent Sites,25,-85.8064899680369,38.2268200010993
698,48118,Plaza Cleaners,Jefferson,119476,PLAZA CLEANERS,State Superfund,Active,,,-85.63126,38.25032,4600 SHELBYVILLE RD,,Chlorinated Solvent Sites,50,-85.6312600073086,38.2503200311698
699,71752,River Metals Recycling,Jefferson,32297,LOUISVILLE SCRAP / AMERICAN COMMERCIAL MARINE (Closed:  Contained/Managed),State Superfund,Managed,Option B Contained/Managed,09/29/2000,-85.715,38.272,2114 Metal Lane,,Chlorinated Solvent Sites,100,-85.7149999699474,38.2719999988437
700,2200,Sapa H E Tubing Inc,Jefferson,114346,ALCOA,State Superfund,Managed,Option B Contained/Managed,05/22/2017,-85.67955,38.18805,PRODUCE ROAD,,Chlorinated Solvent Sites,25,-85.6795500233847,38.1880500211191
701,48186,Suburban Cleaners,Jefferson,53566,SUBURBAN CLEANERS,State Superfund,Closed,Option A No Action Necessary,04/09/2014,-85.57922,38.26886,WHIPPS MILL SHOPPING CENTER,,Chlorinated Solvent Sites,50,-85.5792199740788,38.2688600231177
702,53368,The Meat Store,Jefferson,20592,PARKLAND URBAN RENEWAL PROJECT (Closed:  Restored),State Superfund,Closed,Option C Restored,12/02/1993,-85.75944,38.23784,28TH & VIRGINIA,,Chlorinated Solvent Sites,25,-85.7594399863789,38.2378400234013
703,47864,Univar USA Inc,Jefferson,10997 USTs,CHEMCENTRAL,State Superfund,Active,,,-85.80293,38.20382,1825 APPLETON LANE,,Chlorinated Solvent Sites,25,-85.8029300343974,38.2038199982406
704,131997,Urban Acupuncture,Jefferson,laundry with potential dry cleaning operations,Former Grand Laundry Service,State Superfund,Active,,,-85.78619,38.25928,Pirtle and S 22nd Sts,,Chlorinated Solvent Sites,50,-85.7861900189094,38.2592800085776
705,68708,West Point Bank Property,Jefferson,Dry Cleaners,former Convenient Cleaners,State Superfund,Active,,,-85.88596,38.06624,13018 Dixie Highway,,Chlorinated Solvent Sites,25,-85.8859599686357,38.0662399718083
706,51791,Billy Glover Dump,Jessamine,20359 Orphan landfill,(Closed: Referred 2-23-2011)  BILLY GLOVER DUMP ; Referred to Solid Waste Branch,State Superfund,Closed,Referred,02/23/2011,-84.67689,37.84218,HWY 29,,Chlorinated Solvent Sites,100,-84.676890029123,37.842180022066
707,52624,Lick Fork Plant,Johnson,38134,LICK FORK PLANT SITE (Closed:  Restored),Petroleum Cleanup,Closed,Option C Restored,11/14/1995,-82.8371,37.73864,Highway 1750 @ Hale Branch Creek,,Chlorinated Solvent Sites,75,-82.83709999289,37.7386400047736
708,38712,Concord Custom Cleaners 6095,Kenton,118437,"CONCORD CUSTOM CLEANERS, TAYLOR MILL (Closed:  Contained/Managed)",State Superfund,Managed,Option B Contained/Managed,01/21/2004,-84.49639,38.9975,5068 Old Taylor Mill Road,,Chlorinated Solvent Sites,50,-84.4963900119489,38.9975000324132
709,43700,Crystal Brands Inc,Kenton,Dry Cleaning operations,Former Palm Beach Clothing (Closed: No further actiomn necessary  2/17/2012),State Superfund,Closed,Option A No Action Necessary,02/17/2012,-84.58964,39.02399,30 Kenton Lands Rd,,Chlorinated Solvent Sites,50,-84.5896399893431,39.0239900206826
710,2445,Former Sohio Refinery,Kenton,12150,WILBURN PROPERTY (Closed:  Option A),State Superfund,Closed,Option A No Action Necessary,06/28/2004,-84.518,39.04079,3535 LATONIA AVE,,Chlorinated Solvent Sites,75,-84.5179999742552,39.0407900319209
711,2454,Ortner Railyard,Kenton,Historical Ops (NC#34280),(Closed: Managed 9/19/07) ORTNER RAILYARD / CSX TRANSPORTATION,State Superfund,Managed,Option B Contained/Managed,09/19/2007,-84.5075,39.0629,2101 AUGUSTINE ST,,Chlorinated Solvent Sites,25,-84.5075000160568,39.0629000215175
712,52764,Wecco Inc,Kenton,34658,WECCO INC. (Closed:  Non-Incident),Petroleum Cleanup,Closed,Non-Incident,04/04/1996,-84.50702,39.08987,219 Garrard Street,,Chlorinated Solvent Sites,75,-84.507019956369,39.0898700230987
713,10969,Jackson WWS Inc,Knox,43484,JACKSON MACHINE SALES (Closed:  Contained/Managed),State Superfund,Managed,Option B Contained/Managed,11/03/2000,-83.93694,36.92972,US Hwy 25 E,,Chlorinated Solvent Sites,25,-83.9369400040823,36.9297199731527
714,38834,Familee Laundry & Drycleaners,Larue,5144,FAMILEE LAUNDER & DRY CLEAN,State Superfund,Active,,,-85.7368,37.57318,450 Smith Street,,Chlorinated Solvent Sites,50,-85.7368000157678,37.5731799760136
715,52164,Burley Belt Cargill Inc,Laurel,20632,"BURLEY BELT/CARGILL, DENNIS KLEINE",State Superfund,Managed,Option B Contained/Managed,02/14/2005,-84.0777,37.13913,Burley Ave & Tobaco Rd,,Chlorinated Solvent Sites,25,-84.0776999903915,37.139130009
716,2565,Coyne Textile Services,Laurel,Dry Cleaning Operation,coyne textile Services,State Superfund,Active,,,-84.08569,37.12653,426 W 4th St.,,Chlorinated Solvent Sites,50,-84.0856899658545,37.1265299789272
717,53544,Thallium Drums,Laurel,39742,LONDON/THALLIUM DRUMS (Closed:  Unfounded),State Superfund,Closed,Unfounded,10/20/1997,-84.08442,37.12959,Main St,,Chlorinated Solvent Sites,25,-84.0844200175374,37.1295900133767
718,2752,Emerson Hermetic Motor,Logan,20364,EMERSON ELECTRIC UNDERGROUND TANK,Federal Superfund,Managed,Option B Contained/Managed,07/16/2009,-86.91333,36.83889,"150 EMERSON BYPASS ROAD, RUSSELVILLE KY",,Chlorinated Solvent Sites,25,-86.9133300112492,36.8388900015179
719,51851,Keysburg Industrial Dump,Logan,20341,KEYSBURG INDUSTRIAL DUMP,State Superfund,Active,,,-87.02168,36.65729,CHAPMAN-JORDAN ROAD,,Chlorinated Solvent Sites,100,-87.0216800397487,36.6572899772752
720,2764,Rockwell Automation Inc,Logan,17243,ROCKWELL INTERNATIONAL,State Superfund,Active,,,-86.89861,36.84806,HWY 68-80 West,,Chlorinated Solvent Sites,25,-86.8986100373405,36.848060011422
721,44825,Concord Custom Cleaners,Madison,16299,(Closed: restored 9/26/2011) RICHMOND CONCORD CUSTOM CLEANERS,State Superfund,Closed,Option C Restored,09/26/2011,-84.27545,37.73111,870 EASTERN BYPASS,RICHMOND PLAZA,Chlorinated Solvent Sites,50,-84.2754499966404,37.7311099760763
722,2859,Hitachi Automotive Systems Americas Inc,Madison,43962,TOKICO,State Superfund,Active,,,-84.31115,37.60008,301 MAYDE RD,,Chlorinated Solvent Sites,25,-84.3111500341781,37.600080004291
723,2858,The Okonite Co,Madison,49444,OKONITE COMPANY (Closed:  Restored),State Superfund,Closed,Option C Restored,07/09/1998,-84.26887,37.71263,1740 BEREA RD,,Chlorinated Solvent Sites,25,-84.2688700168473,37.7126299851308
724,2870,Joy Global Conveyors Inc,Magoffin,Mining Ops,Chlorinated Solvent Release,State Superfund,Active,,,-83.06117,37.74369,,,Chlorinated Solvent Sites,25,-83.061170008143,37.7436899777008
725,6120,Allen Chemical Site,Marion,20473,ALLEN CHEMICAL DUMP,State Superfund,Active,,,-85.47975,37.51044,OFF OF CHARLIE ALLEN RD,,Chlorinated Solvent Sites,100,-85.4797499718259,37.5104400310695
726,2918,Arkema Inc,Marshall,51195,"ELF ATOCHEM NORTH AMERICA, INC. (closed referred) rcra",State Superfund,Closed,Referred,12/29/2000,-88.35748,37.04954,4444 INDUSTRIAL PKWY,,Chlorinated Solvent Sites,100,-88.3574799876315,37.0495400303361
727,2919,Goodrich Corp,Marshall,20322,(CERCLIS ID KYD041981010) AIRCO,Federal Superfund,Closed,Referred,01/29/2009,-88.32184,37.04934,HWY 1523,,Chlorinated Solvent Sites,25,-88.3218399575548,37.0493399985736
728,51870,P&L Railway Spill,Marshall,45041,P&L RAILWAY SPILL,State Superfund,Active,,,-88.35278,37.04667,"KY RTE 95, BOX 97",,Chlorinated Solvent Sites,25,-88.352780002065,37.0466699900876
729,2966,Westlake Vinyls Inc,Marshall,108915,(closed No Action Necessary 05/13/2005) WESTLAKE VINYLS INC,State Superfund,Closed,Option A No Action Necessary,05/13/2005,-88.33494,37.05119,2468 INDUSTRIAL PARKWAY,,Chlorinated Solvent Sites,25,-88.3349399995115,37.0511900213309
730,3005,Emerson Power Transmission Corp,Mason,20491,EMERSON ELECTRIC (BROWNING MFTG),State Superfund,Active,,,-83.73889,38.64194,1248 E SECOND ST,,Chlorinated Solvent Sites,25,-83.7388899605285,38.6419400093681
731,3077,NRE-Paducah,McCracken,33065,VMV ENTERPRISES,State Superfund,Active,,,-88.61306,37.07778,1300 KENTUCKY AVE,,Chlorinated Solvent Sites,25,-88.6130600284425,37.0777800104124
732,3153,Modine Manufacturing Co,Mercer,20396,SIGNET SYSTEMS/MODINE,State Superfund,Active,,,-84.85111,37.78,551 TAPP RD,,Chlorinated Solvent Sites,25,-84.8511100139774,37.7800000074886
733,52178,Mount Sterling City Landfill,Montgomery,17622,MOUNT STERLING LANDFILL,State Superfund,Active,,,-83.88188,38.04311,Spencer Road,,Chlorinated Solvent Sites,100,-83.8818800145304,38.0431099908052
734,3244,Bardstown Laundry & Dry Cleaner,Nelson,20388,BARDSTOWN LAUNDRY & DRY CLEANERS,State Superfund,Managed,Option B Contained/Managed,05/09/2008,-85.46333,37.82167,726 N THIRD ST,,Chlorinated Solvent Sites,50,-85.4633300260736,37.8216699677894
735,39480,Victone One Hour Cleaners,Nelson,Dry cleaners,Vic-Tone Cleaners - Phase II property assessment submitted during Apr 2008,State Superfund,Active,,,-85.46532,37.81249,307 N. Third Street,,Chlorinated Solvent Sites,50,-85.465319974091,37.8124900109217
736,79085,Crestwood Coin Laundry,Oldham,Dry Cleaner,Crestwood Coin Laundry,State Superfund,Closed,Option C Restored,09/01/2013,-85.46642,38.3402,6009 Crestwood Station,,Chlorinated Solvent Sites,50,-85.4664199611564,38.34019996599
737,6302,Red Penn Landfill,Oldham,20363,delisted (CERCLIS ID KYD981469794) RED PENN LANDFILL,Federal Superfund,Active,,,-85.46536,38.28817,KY 362,,Chlorinated Solvent Sites,100,-85.4653600389527,38.2881699718674
738,48609,Custom Industrial Services Inc,Shelby,53159,CUSTOM INDUSTRIAL SERVICES / CRUME-HUNDLEY 7TH ST SITE,State Superfund,Active,,,-85.21794,38.21511,NORTH 7TH STREET,,Chlorinated Solvent Sites,25,-85.217940024688,38.2151100154036
739,3970,MAHLE Engine Components USA,Simpson,34481,FRANKLIN CAST IRON FACILITY / DANA CORPORATION,State Superfund,Managed,Option B Contained/Managed,07/27/2012,-86.5625,36.73681,721 BLACKJACK ROAD,,Chlorinated Solvent Sites,25,-86.5624999838955,36.7368099755924
740,39913,SC Johnson & Son,Simpson,30441,S. C. JOHNSON WAX (DRACKETT),State Superfund,Active,,,-86.57694,36.73056,104 CLAIRE AVE,,Chlorinated Solvent Sites,50,-86.5769400427616,36.7305600336947
741,3982,Tyco Electronics Corp,Simpson,Degreasing Ops,Former Tyco Electronics Facility,State Superfund,Active,,,-86.56005,36.72497,301 Robey Street,,Chlorinated Solvent Sites,25,-86.5600500086211,36.7249699820448
742,4106,Parts Cleaning Technologies LLC,Warren,17922,(Closed: No action Necessary 3-1-2004) BOWLING GREEN TOXIC FUMES,State Superfund,Closed,Option A No Action Necessary,03/01/2004,-86.47466,36.96828,325 Emmett Avenue,,Chlorinated Solvent Sites,50,-86.4746600204684,36.9682799993679
743,6494,Sun Products,Warren,20335,EATON CORPORATION (Closed:  Restored),Federal Superfund,Closed,Option C Restored,12/21/2001,-86.47972,36.95835,2901 INDUSTRIAL DR,,Chlorinated Solvent Sites,75,-86.4797199609693,36.9583499759802
744,4243,KCTCS Systems Office,Woodford,106542,TEXAS INSTRUMENTS,State Superfund,Active,,,-84.72778,38.05861,300 N Main Street,,Chlorinated Solvent Sites,25,-84.727780039126,38.0586099861805
